raw_text,severity,binary_label
"Ich warte schon darauf, dass man die Terroristen zu Opfern macht.Aber ich denke das ist auch nur noch eine Frage der Zeit",0.0,False
"Holt Björn Höcke ins Boot vielleicht haben wir dann noch eine letzte Chance,ansonsten werden die Gutmenschen die Oberhand gewinnen und bald unser Aller Untergang feiern!!!!",0.0,False
"Deutscher, turkmenischer Abstammung bitte. Was diese grauenvolle Tat natürlich nicht relativiert.",0.0,False
"Wer glaubt die gehen wieder , ist einfach nur blauäugig !",0.0,False
Man wünscht sich eine schlagkräftige Bürgerwehr für #Sophienhof. Politik versagt auf ganzer Linie. #rapefugees #abmerkeln,0.0,False
"er hat vollkommen recht  (aber ich wette, frau merkel sch..... drauf)",0.0,False
"Die echten Männer kämpfen gegen den Terror im Land.

Alle anderen nennen sich Flüchtlinge und überschwemmen Deutschland wie Invasoren.",0.0,False
"Der Blade mit der Schrotflinte is lustig, abdrücken muss man auch",0.0,False
Mein Gott das geht nicht anders! Ca. sechzig Millionen sind auf der Flucht vor was auch immer und wollen nach Germoney! Kapiert Ihr das nicht?,0.0,False
"In Deutschlandradio Kultur erfahren wir gerade, dass der Islam gg dem Christentum die frauenfreundlichere Relion ist. #Islamisierung #PEGIDA",0.0,False
"Die EU-Kommission will die Verhandlungen über einen EU-Beitritt der Türkei nach Informationen des SPIEGEL so schnell wie möglich wieder aufnehmen. Der neue Elan gilt als Entgegenkommen für den türkischen Staatspräsidenten Recep Tayyip Erdogan, der Brüssel bei der Lösung der Flüchtlingskrise helfen soll. http://www.spiegel.de/politik/ausland/tuerkei-eu-kommission-will-verhandlungen-ueber-beitritt-beschleunigen-a-1059334.html",0.0,False
Habt ihr alle lust mit ein zu blasen?,0.0,False
Warum gründet ihr denn auf VK keine 2. Comunity?,0.0,False
"Alle #Fluechtlinge nach #GG illegal!Nach Art. 16a nur #Asylanten #EU + sichere Drittstaaten. #NaherOsten, #Afrika = nicht",0.0,False
das ist einfach unglaublich,0.0,False
"Was nützen Beschlüsse, wenn die Staaten die Straftäter nicht wollen ! Also wie in der USA in Haft und keine Stütze !",0.0,False
"Oh mein Gott. CDU fordert von der Polizei, sie sollen auf Flüchtlingskinder schießen.",0.0,False
"Lügen ,Lügen,über Lügen.",0.0,False
Da kann einen schon der Brechreiz kommen.,0.0,False
"keine gnade , wer sowas macht raus aus deutschland",0.0,False
"Gleiches recht für aller! jeder sollte ab heute Straftäter sein ! ""BANKÜBERFALLLLLLLLLLLLLLLLLLLLLLLLLL""",0.0,False
Ach nee...hört die propagandasender Merkels !!,0.0,False
und warum kommst nicht nach vk.com ?,0.0,False
geteilt,0.0,False
Vielleicht sollte man noch mehr spenden noch mehr reinlassen und ganz viel mitleid haben und schön die fresse halten sie armen armen armen aus dem super Armen Kriegsgebieten ! (ironie),0.0,False
"Die alte Frau brauch lange, um das zu vergessen, wenn überhaupt.",0.0,False
Ist ja gar nicht so verkehrt diese Frau Le Pen?,0.0,False
"Dann werden wir mal deren seite melden. Was die können, können wir doch auch.",0.0,False
"So Fühl ich mich seit langem...Unter anderem ist auch das problem das man nicht weiss was man machen soll, an wen man sich wendet und vor allem hab ich null menschen im freundes und bekannten kreis die nur annähernd so denken wie ich, das ich schwierig...die wollen alle nichts von der “politik“ scheisse wie es immer nennen, wissen",0.0,False
genau diese 3 Begriffe hat Merkel vergewaltigt und sie tut es immer noch!,0.0,False
"man kann neue Medien finden,wenn man will und neue Accounts. Es nimmt schlimme Ausmaße an in Deutschland.Ihr wisst schon was es bedeutet,nicht mehr sagen zu dürfen,was man möchte!",0.0,False
Das ist nur noch Wahnsinn was hier abläuft,0.0,False
Ich sage nur Zensur der Diktatorin Merkel,0.0,False
Der steuerzahler muß für sein geld kämpfen schlislich steuergelder werden verbraten.,0.0,False
"wie kann Menschen nur so doll hassen, dass man sie sterben sehen möchte? #asylanten #AfD #noafd #nonazis #sachsenanhalt #menschistmensch",0.0,False
"Dann werden wir mal deren seite melden. Was die können, können wir doch auch.",0.0,False
"Hilferuf eines Steuerzahlers: wie kann man eine Masseneinwanderung auslösen, wenn man noch nicht mal bundesweit einen Datenabgleich hat? (Von europaweit gar nicht zu reden) das ist ja schon Beihilfe zur organisierten Steuerverschwendung,staatlich sanktioniert.",0.0,False
Sieht aus wie District 9 der Film mit den Aliens die sich in jedem Land einnisten und dann dann die Weltherrschaft erringen wollen ... #Salafisten,0.0,False
"und vom kleinen Deutschen noch mehr abknapsen, denn der kleine Deutsche Michel zahlt ja die Zeche, die da oben haben ja die Taschen voll und gebennichts ab, denen mal ihr Geld um die Hälfte kürzen, mehr sind die nicht mehr wert",0.0,False
"Wenn sämtliche PolitikerInnen-Villen genutzt werden, lassen sich diese Menschen bestimmt mühelos dort unterbringen... ;)",0.0,False
Tolle Frau! Für ein freies Europa der Nationen,0.0,False
Jetzt müssen wir halt noch mehr Überstunden schieben.,0.0,False
Auf den Text über dem Bild bezogen: Wenn das ein LINKER macht ist das in Ordnung....  ;),0.0,False
Herrlich und sogar mit Moschee im Zentrum natürlich sollte man dabei auch nicht die Hinrichtungsplätze für Steinigungen und Köpfe abhacken vergessen.,0.0,False
"Ich denke auch langsam das sich Deutschland,bzw Europa sich davon langfristig nicht wieder erholen wird...",0.0,False
""" Grundsätzlich gilt auch hier: Im Ausland legal registrierte Ehen werden anerkannt, ! Solange sie nicht der öffentlichen Ordnung widersprechen.""  da dies bei uns in DE der öffentlichen Ordnung widerspricht, ist die Ehe mit Minderjährigen automatisch als Ungültig zu erklären",0.0,False
Linksextreme Gewalt? Noch nie davon gehört. Ist garantiert von Rechten Populisten erfunden.,0.0,False
"https://mopo24.de/#!nachrichten/pegida-gegner-uneins-ueber-weiteren-protest-21704 ""immer, wenn Pegida auf die Straße geht, und auch, wenn man auf Dauer zahlenmäßig unterlegen ist""

wie kommt den das? ich denke die waren genauso viele? und die dresdner gesellschaft ist gespalten. da ist wohl die knete für die busse und die teilnehmergage aufgebraucht?",0.0,False
""" Der Gott der Eisen wachsen ließ, der wollte keine Knechte, drum gab er Säbel, Schwert und Spieß dem Mann in seine Rechte. Drum gab er ihm den kühnen Mut den Zorn der FREIEN REDE........ so und nicht anders. Ich habe ein Recht darauf stolz zu sein und mich auf unser Recht zu berufen und weigere mich mit gesenktem Haupt rechtlos und entmündigt alles kommentarlos hinzunehmen! Ich bin kein Nazi aber ich habe den Anspruch meine Werte, mit denen ich erzogen wurde, zu verteidigen....... so wie es der Engländer, der Franzose, der Schwede und jede  zivilisierte Nation es tut.",0.0,False
Am besten nur noch personenbezogene sachleistung wie lebensmittelgutscheine etc schon geht das nicht mehr ganz einfach,0.0,False
"es wird schon Jahrelang gesagt wir haben KEIN GELD. und oh Wunder sind die Milliarden da. ja wo waren sie denn . wir werden nur noch Verarscht. Leute denkt daran , die nächste Wahl kommt bald",0.0,False
und der Herr Maas duckt sich weg  hatte doch indirekt dazu ermuntert mit Bürger stellt euch in den Weg  Antifa macht das jetzt  und wird dafür noch bezahlt  sein Nachwuchs soll auch dabei sein,0.0,False
Die verheimlichen doch alles.,0.0,False
war doch nicht anderes zu erwarten,0.0,False
"Und dann ist es nur ne frage der zeit, bis die sich dort die köpfe einschlagen und auch wieder alles niederbrennen. Klar ist es furchtbar mit 100 menschen auf engsten raum für ungewisse zeit. Aber die sind wegen dem krieg geflohen und jetzt hauen die sich die köpfe in den unterkünften hier wieder ein. Die haben nix gelernt und können keine andere religion ihren glauben lassen....",0.0,False
Igitt!,0.0,False
"Alles nur abartig,das das nicht unterbunden wird in Deutschland! Schon zum Schutz der Kinder,kann ich nicht verstehen.",0.0,False
"Ha,ha, und wer soll sie nehmen???",0.0,False
Auf unsere Kosten ...ja klasse....,0.0,False
Wir wollen auch so einen präsident.,0.0,False
"Hier Bürgerwehren gründen wollen , aber zu feige sein in ihrem eigenen Land für ihre Rechte zu kämpfen. Nee , da hauen se lieber ab und lassen Frau und Kind lieber zurück um sich hier wie die Made im Speck aufzuführen. Geht heim und kämpft für Euer Land wie Männer und fordert hier nicht was euch nicht zusteht ihr Memmen.??",0.0,False
"80-90% 20-30 jährige Männer von 1.000.000 Flüchtlinge macht 800.000 gute Kämpfer, die gegen die IS gut hätten paroli halten können........aber nein, sie stellen Europa auf den Kopf.",0.0,False
Armlängenmessgerät und Wumme liegen parat?,0.0,False
"ich hoffe es funktioniert, dass merkel und co einen dämpfer bekommen",0.0,False
Heimschicken ! Aber sofort!,0.0,False
In Deutschland gibt es genug Armut! !!!!!!!!,0.0,False
"Ich kann es nur wiederholen, unsere Politik hat uns das Trojanische Pferd in unser Land geholt, die Politik und Sicherheitskräfte werden schon bald nicht mehr in der Lage sein die Öffentliche Sicherheit zu gewährleisten!!!!! Mit den Wirtschaftsflüchtlingen wird auch der Terror in unser Land kommen!!!! Nun sind WIR das Volk am zug!!!! Nach Artikel 20 Absatz 4 des Grundgesetzes für die Bundesrepublik Deutschland haben alle Deutschen das Recht zum Widerstand wenn andere Abhilfe nicht möglich ist die Ordnung in unserem Land aufrecht zu erhalten. Dieses wird bald der Fall sein!!!

Seit wachsam und steht zusammen für unser Deutschland. Für unsere Freiheit. Für unser Recht!!!!!",0.0,False
"Grundgesetz nur noch für Erlauchte und Ausgewählte! Typische, sozialistische Demokratur!",0.0,False
"na mal sehen der traue ich mittlerweile alles zu die würde ihre mutter noch auf den straßenstrich schicken, wenn es ihr helfen würde. bääääh",0.0,False
"Das Geld kommt bestimmt aus der sparpolitik Made in Merkel,  wir haben statt für unseren Wohlstand gespart, im Endeffekt haben wir für die Flüchtlinge gespart...",0.0,False
ach nee ich hab's  schon fast geahnt :http://www.t-online.de/nachrichten/deutschland/gesellschaft/id_75886788/angela-merkel-hat-laut-schaeuble-keinen-grossen-rueckhalt.html,0.0,False
"Als ich den Headliner gelesen hab, dachte ich, der will die Stadt in Syrien bauen...aber NEIN!!! IN DEUTSCHLAND...!!
Unsere Rentner, die dieses Land aufgebaut haben können sich schon heute den Wohnraum kaum leisten...",0.0,False
sensationelle Aufnahmen!!!!,0.0,False
"..nur nicht blenden lassen, der Tag der Abrechnung  kommt näher.",0.0,False
"Der Blade mit der Schrotflinte is lustig, abdrücken muss man auch",0.0,False
Von denen geht keiner mehr freiwillig ?,0.0,False
Es wird sehr viel verheimlicht traurig aber wahr,0.0,False
"Der Blade mit der Schrotflinte is lustig, abdrücken muss man auch",0.0,False
"Orban, einer der Klartext redet und es auch durchzieht.",0.0,False
"Daran hatte ich noch garnicht gedacht. ?
Erschreckend wenn soetwas in Deutschland geduldet wird!",0.0,False
"Warum muss ich da grade an das Thema ""bargeldlose Zukunft"" denken? O.o",0.0,False
